h1real,h1imag,h2real,h2imag,y1real,y1imag,y2real,y2imag,n1real,n1imag,n2real,n2imag,n1realxSNR11,n1imagxSNR11,n2realxSNR11,n2imagxSNR11,target,ymod1real,ymod1imag,ymod2real ,ymod2imag,ymod3real,ymod3imag,ymod4real,ymod 4 imag,  BER ,  All  this data is calculated for 0 db
0.177276278,0.326619407,0.196221041,-0.295047686,-0.649742164,-1.064583749,-0.491140846,0.211181943,-0.448242615,-0.904445589,-0.595000255,-0.290681812,-0.126314769,-0.254872767,-0.167671072,-0.081914135,0,-0.649742164,-1.064583749,-0.342611146,0.223813606,-0.491140846,0.211181943,-1.432913685,0.374810388,,
-0.107687117,0.10014985,0.343100425,0.414694842,-0.342611146,0.223813606,-1.432913685,0.374810388,-0.293404179,-0.07795783,-1.051555819,0.290207073,-0.082681298,-0.021968516,-0.29632843,0.081780353,1,-0.649742164,-1.064583749,-0.342611146,0.223813606,-0.491140846,0.211181943,-1.432913685,0.374810388,,
0.04936338,0.810845634,1.536774419,-0.036665157,-2.131075031,1.663189324,-2.862013621,1.333003598,-1.340996513,1.385221045,-0.687230016,0.642868838,-0.377892817,0.39035529,-0.193661419,0.181160439,0,-2.131075031,1.663189324,0.786045542,-2.116948888,-2.862013621,1.333003598,0.086963638,-0.291090602,,
1.067976376,-1.203952144,1.538834051,-0.93933278,0.786045542,-2.116948888,0.086963638,-0.291090602,1.506313698,-0.692271716,0.088420017,0.347191796,0.4244792,-0.19508217,0.024916761,0.097838648,0,-2.131075031,1.663189324,0.786045542,-2.116948888,-2.862013621,1.333003598,0.086963638,-0.291090602,,
0.695552859,-0.414162562,0.079846276,0.021611838,-0.537020483,0.698344408,1.204577153,-0.126922062,-0.143588352,0.624977665,1.1596316,-0.498783781,-0.040463198,0.176118706,0.326784185,-0.140557269,0,-0.537020483,0.698344408,-0.058992386,0.284596568,1.204577153,-0.126922062,1.351909337,0.380800892,,
0.139155804,-0.31040632,0.143408886,0.547503724,-0.058992386,0.284596568,1.351909337,0.380800892,0.53123577,0.796944138,1.509774576,-0.021624581,0.14970224,0.224578858,0.425454476,-0.006093807,1,-0.537020483,0.698344408,-0.058992386,0.284596568,1.204577153,-0.126922062,1.351909337,0.380800892,,
0.649707232,0.843059993,-0.219318742,0.262887348,-0.77336376,-0.813452934,-0.014486662,-0.969177734,-0.474587016,-0.100847376,0.230620282,-0.251208036,-0.133738621,-0.028418791,0.064988795,-0.070790425,0,-0.77336376,-0.813452934,-0.641723161,1.050045856,-0.014486662,-0.969177734,1.152538256,-0.4685625,,
0.227173108,-0.164716452,-0.565952307,-0.752475136,-0.641723161,1.050045856,1.152538256,-0.4685625,-0.021675127,0.570384539,0.597267773,-0.122371655,-0.006108051,0.160734363,0.168310058,-0.034484332,1,-0.77336376,-0.813452934,-0.641723161,1.050045856,-0.014486662,-0.969177734,1.152538256,-0.4685625,,
0.721911685,0.454638248,-0.348817381,-0.985736107,-0.344726172,1.592438353,0.061189646,-0.725668289,-0.191054234,0.931057543,0.447460926,-0.251906769,-0.053839083,0.262372016,0.126094489,-0.070987328,1,-0.344726172,1.592438353,-1.226711058,-0.21522938,0.061189646,-0.725668289,0.759578812,-0.930739933,,
-0.939236623,0.480695463,-0.197452702,0.315736139,-1.226711058,-0.21522938,0.759578812,-0.930739933,-0.052101824,-0.196804147,0.652547821,-0.010460083,-0.014682294,-0.055459409,0.183887976,-0.002947651,1,-0.344726172,1.592438353,-1.226711058,-0.21522938,0.061189646,-0.725668289,0.759578812,-0.930739933,,
-0.373221038,-0.289209386,-0.60959252,0.069638653,-0.164265419,-0.663549037,-0.31866807,-0.122735346,-0.719595008,-0.95839548,-0.431645036,-0.29309605,-0.202781873,-0.270075846,-0.121637571,-0.082594467,0,-0.164265419,-0.663549037,-0.032382513,0.204700221,-0.31866807,-0.122735346,-1.038264883,-0.461506013,,
-0.412133599,-0.127766452,0.449818963,-0.31056507,-0.032382513,0.204700221,-1.038264883,-0.461506013,-0.059897848,0.090542828,-0.28914784,-0.192661382,-0.016879214,0.025514969,-0.081481861,-0.054291977,0,-0.164265419,-0.663549037,-0.032382513,0.204700221,-0.31866807,-0.122735346,-1.038264883,-0.461506013,,
-0.051052903,0.15857754,-1.115197526,0.573859366,0.84935888,0.706118351,-1.02172101,-0.227991537,0.16105307,0.651923212,-0.342895103,-0.45972334,0.045384755,0.183711961,-0.09662784,-0.129550037,1,0.84935888,0.706118351,0.886743131,0.67578623,-1.02172101,-0.227991537,1.629438278,0.228558348,,
1.024464314,-0.081934038,0.155192721,-0.246141108,0.886743131,0.67578623,1.629438278,0.228558348,0.126237614,0.505718862,0.731136719,-0.351269548,0.03557376,0.142511575,0.206034327,-0.098987759,1,0.84935888,0.706118351,0.886743131,0.67578623,-1.02172101,-0.227991537,1.629438278,0.228558348,,
0.540934948,-0.102186031,-0.80314451,-0.238293248,0.435899455,-0.668663907,-1.545947787,-0.033579747,-0.025256145,-0.305392748,-0.402535687,0.523473781,-0.007117182,-0.086059676,-0.113434557,0.147514911,1,0.435899455,-0.668663907,-0.072653504,-0.14255527,-1.545947787,-0.033579747,0.032963526,0.490914803,,
-0.111237557,0.411556969,0.813884389,0.549499406,-0.072653504,-0.14255527,0.032963526,0.490914803,-0.376495443,0.076203018,0.025369284,0.710970788,-0.106096416,0.02147401,0.007149064,0.200351568,0,0.435899455,-0.668663907,-0.072653504,-0.14255527,-1.545947787,-0.033579747,0.032963526,0.490914803,,
-0.795476691,0.694989547,0.302662787,-0.648348905,-0.275544214,-0.971672423,-0.35408233,1.308390768,-0.024042973,0.019820952,-0.495456177,0.686548811,-0.00677531,0.005585544,-0.139619551,0.193469455,0,-0.275544214,-0.971672423,-2.29115002,-0.802934339,-0.35408233,1.308390768,1.141421017,-0.311971711,,
1.151153157,0.707193831,-0.5025956,-0.231068424,-2.29115002,-0.802934339,1.141421017,-0.311971711,-0.914674855,-0.811564071,0.572017352,-0.607033568,-0.257755374,-0.228698755,0.16119449,-0.171062059,0,-0.275544214,-0.971672423,-2.29115002,-0.802934339,-0.35408233,1.308390768,1.141421017,-0.311971711,,
-1.46179704,0.965429599,-1.42884894,0.995337893,-0.933518073,1.674101453,-1.73114978,0.75362276,0.056487836,0.183313859,-0.020366709,-0.092446904,0.015918272,0.051657845,-0.005739339,-0.026051538,1,-0.933518073,1.674101453,-1.536188833,-0.419683736,-1.73114978,0.75362276,-0.776765013,-0.752624135,,
-0.061717257,-1.142862436,0.990563681,-0.2011853,-1.536188833,-0.419683736,-0.776765013,-0.752624135,-0.458901543,-0.545147699,-0.466850534,-0.191073451,-0.129318455,-0.153622622,-0.13155848,-0.053844498,0,-0.933518073,1.674101453,-1.536188833,-0.419683736,-1.73114978,0.75362276,-0.776765013,-0.752624135,,
-0.235848219,0.620610858,-0.153101868,0.024892238,1.112692745,-0.168510148,-0.757553781,1.393520774,0.42720603,-0.429930292,-0.483452644,0.654433356,0.120386659,-0.121154356,-0.136236955,0.18441932,1,1.112692745,-0.168510148,0.28869445,-0.360446351,-0.757553781,1.393520774,0.246178936,-0.078602258,,
-1.205272828,0.250906945,0.234535678,-1.020335212,0.28869445,-0.360446351,0.246178936,-0.078602258,1.307720915,0.255809797,0.188596537,-0.782486735,0.368515754,0.072087201,0.053146504,-0.220504762,0,1.112692745,-0.168510148,0.28869445,-0.360446351,-0.757553781,1.393520774,0.246178936,-0.078602258,,
0.100014023,0.15018389,0.482169716,0.772827541,0.539044803,0.848000897,0.400288201,-0.058818663,0.963683072,0.624909062,0.00405093,0.151800803,0.27156589,0.176099374,0.001141552,0.042777466,0,0.539044803,0.848000897,0.586741025,0.005464479,0.400288201,-0.058818663,-2.214653163,0.557453981,,
-0.500515176,0.465683388,1.042533838,0.474966636,0.586741025,0.005464479,-2.214653163,0.557453981,0.303543945,-0.43001945,-1.136524941,-0.324869743,0.085538684,-0.121179481,-0.320272728,-0.091548294,1,0.539044803,0.848000897,0.586741025,0.005464479,0.400288201,-0.058818663,-2.214653163,0.557453981,,
-0.107464324,-1.117449581,-1.188038908,0.31711974,0.179031494,-1.899759601,-1.482658077,0.705240413,0.358989783,-0.915905303,-1.340309484,0.199200149,0.101163321,-0.258102114,-0.377699213,0.056134602,1,0.179031494,-1.899759601,0.303144806,-0.111339246,-1.482658077,0.705240413,1.566532981,-0.217485846,,
-0.147035129,-0.273930509,0.986727598,0.398529264,0.303144806,-0.111339246,1.566532981,-0.217485846,0.33112559,0.48511881,0.028740837,-0.159920619,0.093311191,0.136706481,0.008099168,-0.04506563,1,0.179031494,-1.899759601,0.303144806,-0.111339246,-1.482658077,0.705240413,1.566532981,-0.217485846,,
0.342813126,-0.786533714,-1.287931113,0.211093063,-1.337936593,0.524564439,0.337514791,-0.508501243,-0.206443735,-0.46678166,-0.288612309,-0.544240849,-0.058175845,-0.131539072,-0.081330949,-0.153367071,0,-1.337936593,0.524564439,-0.961312384,0.425284786,0.337514791,-0.508501243,-1.611333091,0.016507571,,
1.25735942,-0.615441384,0.402453676,-0.261636499,-0.961312384,0.425284786,-1.611333091,0.016507571,-0.314630498,0.304304239,-0.416050544,0.35077785,-0.088662874,0.085752935,-0.117243043,0.098849198,0,-1.337936593,0.524564439,-0.961312384,0.425284786,0.337514791,-0.508501243,-1.611333091,0.016507571,,
0.058865308,1.405240308,-0.018641281,-0.896980694,-0.294491352,-1.504683431,-0.706909916,0.101901124,-0.15217703,-0.505349309,-0.597292571,-0.082341938,-0.042883487,-0.142407435,-0.168317047,-0.023203958,0,-0.294491352,-1.504683431,-0.644307464,0.820998309,-0.706909916,0.101901124,1.010918005,-1.16919184,,
-0.142397536,-0.008031561,-0.173663616,-0.636421657,-0.644307464,0.820998309,1.010918005,-1.16919184,-0.703373669,-0.166977471,0.874937909,-0.08491264,-0.1982107,-0.047054251,0.246557503,-0.023928382,1,-0.294491352,-1.504683431,-0.644307464,0.820998309,-0.706909916,0.101901124,1.010918005,-1.16919184,,
-0.716049127,1.162056686,0.821573216,0.344881447,-1.370612385,-0.524043507,-0.911518955,-1.110027765,-1.924500776,-0.623211359,0.171265517,-0.072832051,-0.542324319,-0.175620961,0.048262623,-0.020524072,0,-1.370612385,-0.524043507,-0.435989662,-1.005471307,-0.911518955,-1.110027765,0.306466578,-0.55307576,,
-0.067267347,-1.302301207,0.709715269,1.121934798,-0.435989662,-1.005471307,0.306466578,-0.55307576,0.022768334,0.73709287,0.227371065,-1.102535453,0.006416117,0.207712771,0.064073166,-0.310694491,0,-1.370612385,-0.524043507,-0.435989662,-1.005471307,-0.911518955,-1.110027765,0.306466578,-0.55307576,,
0.441400676,-0.733130956,0.083138114,-0.781317485,1.439142934,-0.296026081,-0.07054912,0.409181737,0.907211403,-0.108574901,0.319836843,0.328171369,0.255652173,-0.030596407,0.090130022,0.092478692,1,1.439142934,-0.296026081,-1.175007487,-1.229357361,-0.07054912,0.409181737,-0.75564451,-2.161470353,,
0.31086411,0.468034956,-0.635227237,0.895883445,-1.175007487,-1.229357361,-0.75564451,-2.161470353,-1.082704196,-0.3800048,-0.247683498,-0.975510202,-0.305106042,-0.107085353,-0.06979721,-0.274898775,1,1.439142934,-0.296026081,-1.175007487,-1.229357361,-0.07054912,0.409181737,-0.75564451,-2.161470353,,
0.370975974,0.105338727,1.177028867,-0.94484911,-0.607743936,1.181740174,0.529599556,-0.371920743,-0.253921515,0.658401606,-0.133460961,0.05990441,-0.071555083,0.185537573,-0.037609299,0.016881063,1,-0.607743936,1.181740174,1.63553529,0.864102024,0.529599556,-0.371920743,1.517066171,0.579922402,,
0.87135644,-0.634773774,0.239319691,-0.334156123,1.63553529,0.864102024,1.517066171,0.579922402,0.757073615,0.489734912,0.515556501,-0.324470872,0.213343345,0.138007298,0.145283822,-0.091435892,0,-0.607743936,1.181740174,1.63553529,0.864102024,0.529599556,-0.371920743,1.517066171,0.579922402,,
0.346478688,-0.815537377,-0.012647162,1.051216575,-0.38664989,-0.56583355,-0.794294344,-0.497761383,-0.139127335,-0.502084724,-0.432319975,-0.655742328,-0.039206083,-0.141487475,-0.121827769,-0.184788188,1,-0.38664989,-0.56583355,-0.185605321,-0.981558253,-0.794294344,-0.497761383,0.021411787,1.591537995,,
-0.696528442,0.725382922,-0.499261901,-0.82779778,-0.185605321,-0.981558253,0.021411787,1.591537995,0.551912094,0.10803694,0.365500368,0.262874202,0.155528828,0.03044481,0.102998004,0.07407795,1,-0.38664989,-0.56583355,-0.185605321,-0.981558253,-0.794294344,-0.497761383,0.021411787,1.591537995,,
-0.624866589,-0.354397205,-0.328231861,-1.912487726,1.182678699,-0.675620153,0.73960432,-1.750964221,1.120013994,-0.252432123,0.437170013,-0.682642406,0.315619944,-0.071135372,0.12319451,-0.19236863,1,1.182678699,-0.675620153,0.381398626,0.141654724,0.73960432,-1.750964221,1.511864993,-1.60886929,,
0.713487865,-0.244081048,0.755938559,0.401652526,0.381398626,0.141654724,1.511864993,-1.60886929,-0.564960884,0.219660027,0.745240737,0.027474976,-0.159205977,0.061900196,0.21000884,0.007742448,1,1.182678699,-0.675620153,0.381398626,0.141654724,0.73960432,-1.750964221,1.511864993,-1.60886929,,
0.979706283,0.76178888,0.432189374,-1.796392887,0.144780122,-0.223764186,1.081988852,1.369539325,0.059488135,-0.443184312,-0.18686468,1.852339667,0.016763756,-0.124889339,-0.052658467,0.521989318,1,0.144780122,-0.223764186,2.912827684,-0.690272281,1.081988852,1.369539325,-1.543817772,2.722496247,,
0.859085198,0.451481962,-1.362240498,-1.113610094,2.912827684,-0.690272281,-1.543817772,2.722496247,1.612605758,0.167639759,-0.886172315,0.664813406,0.454432303,0.047240884,-0.249723358,0.187344418,0,0.144780122,-0.223764186,2.912827684,-0.690272281,1.081988852,1.369539325,-1.543817772,2.722496247,,
0.047275582,-0.872544664,-1.858973309,0.770636129,1.626988229,0.633240454,1.221440365,-1.143452522,1.05570363,-0.570516991,0.237965612,-0.398435694,0.297497283,-0.160771688,0.067058709,-0.112279179,0,1.626988229,0.633240454,-0.626050594,0.793063587,1.221440365,-1.143452522,1.256532042,0.257434191,,
0.855194011,0.82982544,-0.468129974,-0.282976773,-0.626050594,0.793063587,1.256532042,0.257434191,0.012091775,0.82327064,-0.388978471,-0.087393047,0.003407462,0.231997666,-0.109614133,-0.024627361,1,1.626988229,0.633240454,-0.626050594,0.793063587,1.221440365,-1.143452522,1.256532042,0.257434191,,
0.730031482,0.555354442,0.624359748,0.169680411,1.178003745,0.098734704,0.219192203,-0.20209314,0.438179264,-0.671503181,-0.651670288,0.364251613,0.123478917,-0.189229596,-0.183640687,0.102646105,1,1.178003745,0.098734704,0.155949463,0.749259596,0.219192203,-0.20209314,0.265601215,-0.094399052,,
-0.316238332,-0.533926422,-0.607225797,0.970612842,0.155949463,0.749259596,0.265601215,-0.094399052,-0.13664648,0.764411494,0.253485682,0.71191004,-0.038506978,0.215411159,0.071432265,0.200616249,0,1.178003745,0.098734704,0.155949463,0.749259596,0.219192203,-0.20209314,0.265601215,-0.094399052,,
-0.217907785,-0.51759608,-0.147899636,0.04938056,0.427344073,-0.885982547,0.102800724,-0.839047287,0.340872702,-1.007577339,-0.135571653,-0.525479429,0.096057927,-0.283935294,-0.038204092,-0.148080103,0,0.427344073,-0.885982547,-0.490101549,1.319725532,0.102800724,-0.839047287,-0.691669504,0.36100689,,
0.095618799,0.345635077,-0.189209813,0.394071357,-0.490101549,1.319725532,-0.691669504,0.36100689,-0.268404775,0.709328927,-0.72088021,0.11727369,-0.075636466,0.199888892,-0.203144043,0.033047726,0,0.427344073,-0.885982547,-0.490101549,1.319725532,0.102800724,-0.839047287,-0.691669504,0.36100689,,
0.314453413,0.012847387,-0.767613704,-0.036517081,-0.281129253,-0.197528091,-0.488969807,-0.590381516,-0.442380025,0.146565704,0.231572754,0.061439063,-0.124662691,0.041302215,0.065257202,0.017313528,1,-0.281129253,-0.197528091,0.394915655,-0.491843923,-0.488969807,-0.590381516,0.315145735,-0.262256012,,
-0.086410384,-0.499469498,-0.251387358,-0.885296422,0.394915655,-0.491843923,0.315145735,-0.262256012,0.678369165,-0.854106666,-0.049881415,-0.862433639,0.191164431,-0.240687258,-0.014056583,-0.243033799,1,-0.281129253,-0.197528091,0.394915655,-0.491843923,-0.488969807,-0.590381516,0.315145735,-0.262256012,,
-0.122114754,0.420409578,-0.469462492,-0.244106908,-0.23902408,0.990725533,0.207300192,-1.534975436,-0.417085926,0.040441704,0.625139621,-0.891800637,-0.117534814,0.011396472,0.176164345,-0.25130942,1,-0.23902408,0.990725533,-0.291772011,-0.48005341,0.207300192,-1.534975436,-0.258232045,-0.919649296,,
-0.373932233,-0.923494701,0.121451695,0.665479617,-0.291772011,-0.48005341,-0.258232045,-0.919649296,0.058986177,-0.835788312,-0.01215125,-0.621693795,0.016622305,-0.235525146,-0.003424222,-0.175193311,0,-0.23902408,0.990725533,-0.291772011,-0.48005341,0.207300192,-1.534975436,-0.258232045,-0.919649296,,
0.232414517,-0.785084455,0.480058827,0.957983097,-0.100982453,-0.11484822,-1.072856476,-0.950307382,-0.025766788,-0.627282855,-0.406128656,-0.963689785,-0.007261081,-0.176768309,-0.114447055,-0.271567781,0,-0.100982453,-0.11484822,0.92255238,1.632760154,-1.072856476,-0.950307382,-0.146462891,-2.271683884,,
-0.126043503,0.060392444,0.462836698,-0.976908673,0.92255238,1.632760154,-0.146462891,-2.271683884,0.669084284,1.034917705,-0.158640776,-0.903508792,0.188547951,0.291639809,-0.044704971,-0.254608778,0,-0.100982453,-0.11484822,0.92255238,1.632760154,-1.072856476,-0.950307382,-0.146462891,-2.271683884,,
0.292506242,0.491769391,-0.300788832,-0.234891963,0.410412988,-0.688888082,0.581828564,-1.85888453,0.855670356,0.241671426,0.020307226,-0.932256104,0.241127906,0.068103008,0.005722576,-0.26270977,0,0.410412988,-0.688888082,0.684040267,-0.750404664,0.581828564,-1.85888453,-0.245647331,-0.854167139,,
-0.337182767,-0.824240487,0.493322261,-1.545342451,0.684040267,-0.750404664,-0.245647331,-0.854167139,0.652449194,-0.515312098,-0.109505637,0.404648687,0.183860183,-0.145214949,-0.030858689,0.11403,1,0.410412988,-0.688888082,0.684040267,-0.750404664,0.581828564,-1.85888453,-0.245647331,-0.854167139,,
-1.625610411,0.914346153,0.829998658,0.47468913,-1.930372572,-0.078807258,-0.312025438,0.470670267,-1.108585092,-0.170652893,-0.303553311,0.579445756,-0.312399279,-0.048089985,-0.085541323,0.163287814,1,-1.930372572,-0.078807258,-0.11565262,1.245200386,-0.312025438,0.470670267,-0.425138772,0.299683436,,
0.463427411,-0.78445681,-0.841980054,-0.628520901,-0.11565262,1.245200386,-0.425138772,0.299683436,-1.592825429,0.043965291,0.757128713,-0.480403858,-0.448858206,0.012389419,0.213358871,-0.135377807,1,-1.930372572,-0.078807258,-0.11565262,1.245200386,-0.312025438,0.470670267,-0.425138772,0.299683436,,
1.441421383,0.286652474,-0.049142651,-1.408558455,0.465518193,0.533911327,0.579988891,2.873675462,0.927310063,-0.021619455,-0.914029273,0.321126304,0.261315976,-0.006092362,-0.257573449,0.090493392,0,0.465518193,0.533911327,-1.802852172,1.590102211,0.579988891,2.873675462,-1.365912034,0.299913717,,
0.788349058,1.072291641,2.063718099,2.201291182,-1.802852172,1.590102211,-1.365912034,0.299913717,-0.226166372,0.629183613,0.058607926,-0.26063297,-0.063733684,0.177303942,0.016515714,-0.073446371,1,0.465518193,0.533911327,-1.802852172,1.590102211,0.579988891,2.873675462,-1.365912034,0.299913717,,
-0.501849065,0.37431241,0.106755503,0.512476549,0.847825876,0.32709164,1.963057553,-0.937546141,-0.300299592,-0.416305945,1.356522719,-0.657769693,-0.084624425,-0.117315015,0.382268102,-0.185359499,1,0.847825876,0.32709164,-1.976124569,0.655384049,1.963057553,-0.937546141,0.063478113,-1.647301321,,
-2.125543673,-0.677010537,-0.751014286,0.908140195,-1.976124569,0.655384049,0.063478113,-1.647301321,-0.118277347,0.441344151,0.519037867,-0.642773588,-0.033330556,0.124370782,0.146264871,-0.181133597,0,0.847825876,0.32709164,-1.976124569,0.655384049,1.963057553,-0.937546141,0.063478113,-1.647301321,,
-0.402729122,1.261371805,0.680371582,0.193673467,-0.754436511,-0.299344131,-0.052542447,0.335733265,-0.774062175,0.092119807,0.3416711,-0.601491507,-0.218130721,0.025959362,0.096282916,-0.169500307,0,-0.754436511,-0.299344131,0.602143904,1.094549023,-0.052542447,0.335733265,0.121731184,-0.435035863,,
-0.374974242,0.707758194,0.122869437,1.519109449,0.602143904,1.094549023,0.121731184,-0.435035863,0.052224582,-0.297836152,0.689708356,-1.646156277,0.014716887,-0.083930228,0.194359815,-0.463886839,1,-0.754436511,-0.299344131,0.602143904,1.094549023,-0.052542447,0.335733265,0.121731184,-0.435035863,,
-0.172799013,-0.370810371,0.502871814,-0.10749876,1.960141848,-0.100545045,0.541964417,-0.641166389,0.498694038,-0.501418368,0.948868899,-0.860752866,0.14053198,-0.141299696,0.267391256,-0.242560158,0,1.960141848,-0.100545045,-1.517186942,-0.772027523,0.541964417,-0.641166389,0.197720542,0.027591388,,
1.894000299,0.196110119,-0.072578023,0.203043413,-1.517186942,-0.772027523,0.197720542,0.027591388,-0.300113841,-0.648495789,0.5019842,-0.039968884,-0.08457208,-0.182746113,0.141459148,-0.011263232,1,1.960141848,-0.100545045,-1.517186942,-0.772027523,0.541964417,-0.641166389,0.197720542,0.027591388,,
-0.641240248,-0.046716864,-0.381136841,-0.061589522,-0.688099769,-0.156599381,-0.445654836,0.184362151,-0.50188941,-0.425363965,-0.486763673,-0.60234116,-0.141432436,-0.119867565,-0.137170003,-0.169739739,1,-0.688099769,-0.156599381,-0.848240919,0.388933655,-0.445654836,0.184362151,0.114004724,0.345292264,,
-0.377899032,-0.426807384,-0.439273517,-1.174156014,-0.848240919,0.388933655,0.114004724,0.345292264,-0.127600624,0.054101448,0.694122452,-0.528511784,-0.035957856,0.015245788,0.195603707,-0.148934621,0,-0.688099769,-0.156599381,-0.848240919,0.388933655,-0.445654836,0.184362151,0.114004724,0.345292264,,
1.503254864,-0.26770144,0.013335967,-0.637183293,2.146935922,-1.899442815,-1.072841028,-0.532806133,1.031621271,-1.105039878,-0.654755726,0.137288058,0.290710874,-0.311400238,-0.184510164,0.038687775,1,2.146935922,-1.899442815,-0.889550583,0.734834562,-1.072841028,-0.532806133,-1.017222739,-0.119932632,,
0.074038243,-0.855753968,-0.604597871,-0.310473001,-0.889550583,0.734834562,-1.017222739,-0.119932632,0.121058181,0.319018632,-0.580277531,0.111086431,0.034114195,0.08989945,-0.163522208,0.031304156,1,2.146935922,-1.899442815,-0.889550583,0.734834562,-1.072841028,-0.532806133,-1.017222739,-0.119932632,,
-0.387889437,1.529630404,0.536392829,0.702163195,1.468062925,0.666462464,-1.259677988,-0.823771698,1.236865573,0.366834213,-0.472418904,-0.575767142,0.348548718,0.103373881,-0.133127647,-0.162251181,0,1.468062925,0.666462464,-0.782724568,-3.065810281,-1.259677988,-0.823771698,1.423539558,-0.069733067,,
0.060927006,-1.95336874,0.576959645,-0.351431789,-0.782724568,-3.065810281,1.423539558,-0.069733067,-0.465363418,-0.602957968,1.452224629,0.675271092,-0.131139411,-0.169913555,0.4092369,0.190291394,0,1.468062925,0.666462464,-0.782724568,-3.065810281,-1.259677988,-0.823771698,1.423539558,-0.069733067,,
0.061791,-0.676094218,-0.396972775,0.150442834,1.469802946,-1.71982054,1.596368553,0.166853665,0.659121651,-0.748131948,1.807618109,0.220226511,0.185740481,-0.210823583,0.509386783,0.062059831,1,1.469802946,-1.71982054,1.709550438,-2.110361141,1.596368553,0.166853665,0.861630229,-0.234781327,,
1.084685483,-0.698080966,0.098220787,-0.225923436,1.709550438,-2.110361141,0.861630229,-0.234781327,0.986254812,-2.12590812,0.511475503,-0.500912469,0.277926606,-0.599080908,0.144133797,-0.141157134,1,1.469802946,-1.71982054,1.709550438,-2.110361141,1.596368553,0.166853665,0.861630229,-0.234781327,,
1.889504568,0.021779981,0.780203972,-0.711848349,-0.903130966,-0.395627407,-1.026429563,-0.052655098,-0.294750516,-0.341817505,-1.040512993,0.131348211,-0.083060695,-0.096324173,-0.293216561,0.037013926,0,-0.903130966,-0.395627407,1.662537745,0.60904898,-1.026429563,-0.052655098,0.497676506,1.282080642,,
-1.029124685,0.054318711,-0.80012095,0.972068325,1.662537745,0.60904898,0.497676506,1.282080642,-0.401244791,0.586040624,-0.619781963,0.091371744,-0.113070782,0.165146248,-0.174654557,0.025748557,0,-0.903130966,-0.395627407,1.662537745,0.60904898,-1.026429563,-0.052655098,0.497676506,1.282080642,,
-0.680373442,-0.654414302,-0.270895015,0.401297516,1.309285391,1.275343549,-0.525080262,-0.215158649,0.825611546,0.827881786,-1.082932514,-0.728036452,0.232657334,0.233297087,-0.305170382,-0.205160672,0,1.309285391,1.275343549,-0.846628602,-0.204556554,-0.525080262,-0.215158649,-0.837276918,1.269654166,,
0.003644669,-0.021607808,0.518027205,1.126616262,-0.846628602,-0.204556554,-0.837276918,1.269654166,-1.325148106,0.273463264,-0.662528071,0.189255972,-0.373426736,0.077061948,-0.18670041,0.053332333,1,1.309285391,1.275343549,-0.846628602,-0.204556554,-0.525080262,-0.215158649,-0.837276918,1.269654166,,
1.050355192,0.132093396,0.139962988,-0.4224099,-1.065772678,1.80515582,-0.407951081,0.267905497,-1.847846715,0.911683728,-0.099914073,0.259262693,-0.520723204,0.256912475,-0.028155786,0.073060227,1,-1.065772678,1.80515582,-0.520523542,-0.99970481,-0.407951081,0.267905497,-0.999014919,-1.3029869,,
0.055664519,1.131466954,-0.575593102,0.434632671,-0.520523542,-0.99970481,-0.999014919,-1.3029869,0.182828978,-0.29304099,-0.493040356,-0.696966286,0.051521206,-0.082578951,-0.138938772,-0.196405099,1,-1.065772678,1.80515582,-0.520523542,-0.99970481,-0.407951081,0.267905497,-0.999014919,-1.3029869,,
0.10087573,-0.152381321,0.196923326,0.995753765,-0.366211282,-0.95020748,-0.69800487,0.289319427,-0.084677632,-0.19888967,0.150737581,0.736532387,-0.023862157,-0.056047109,0.04247785,0.207554827,0,-0.366211282,-0.95020748,0.664467851,0.343768514,-0.69800487,0.289319427,-0.049916328,-0.491903146,,
0.297272975,1.214905157,1.003379759,-0.363299132,0.664467851,0.343768514,-0.049916328,-0.491903146,0.803341675,-0.623049026,0.520334484,0.469092373,0.226381684,-0.175575216,0.146630258,0.132190231,0,-0.366211282,-0.95020748,0.664467851,0.343768514,-0.69800487,0.289319427,-0.049916328,-0.491903146,,
-0.811116853,-0.565256337,0.391380329,0.267579403,1.816656483,2.567421772,-1.093999922,1.602236387,0.545896493,1.579451256,-0.188230966,1.488378372,0.153833632,0.445089364,-0.053043486,0.419425025,0,1.816656483,2.567421772,0.284180333,-0.252576012,-1.093999922,1.602236387,-0.770630353,0.903885195,,
-0.986009158,-0.831944966,0.889570413,-0.428598951,0.284180333,-0.252576012,-0.770630353,0.903885195,0.160512798,-0.063998674,-0.418356766,1.39615763,0.045232506,-0.018034826,-0.117892937,0.39343722,0,1.816656483,2.567421772,0.284180333,-0.252576012,-1.093999922,1.602236387,-0.770630353,0.903885195,,
1.86727732,-1.396728797,0.684785024,0.018560929,0.268556417,-0.219620623,-0.165778279,0.805095892,-0.411798482,0.472061589,-0.72364955,0.95105457,-0.116044812,0.133026956,-0.203924443,0.268007178,1,0.268556417,-0.219620623,-2.370279369,-0.808396556,-0.165778279,0.805095892,-0.499679308,-0.116343913,,
