target,h1real,h1imag,h2real,h2imag,y1real,y1imag,y2real,y2imag,n1real,n1imag,n2real,n2imag,ymod1real ,ymod1img,ymod2real,ymod2img,ymod3real,ymod3img,ymod4real,ymod4img,,,,
0,-1.357267799,0.265306165,-0.025769194,-0.439909661,2.994782082,-1.024361889,0.690160165,-0.251847224,1.596055496,-0.871230055,-0.313355705,-0.809657885,2.994782082,-1.024361889,-0.366083608,-0.153330097,0.690160165,-0.251847224,1.587840497,0.972771975,,,,
0,-0.866294703,0.085245254,-1.345224207,-0.224432894,-0.366083608,-0.153330097,1.587840497,0.972771975,-0.021220961,-0.029181238,0.734748073,0.920511673,2.994782082,-1.024361889,-0.366083608,-0.153330097,0.690160165,-0.251847224,1.587840497,0.972771975,,,,
1,1.678847251,-0.424040519,-0.165000337,0.956824307,1.771924443,-0.993156066,0.332708886,0.651648459,0.429575758,-0.667017881,-0.164771279,0.2962942,1.771924443,-0.993156066,-1.117193759,-0.721417785,0.332708886,0.651648459,0.218804891,1.567221519,,,,
1,0.28558681,-0.139772139,0.843202633,-0.408709106,-1.117193759,-0.721417785,0.218804891,1.567221519,-0.148117491,-0.583909271,-0.55439186,0.675055203,1.771924443,-0.993156066,-1.117193759,-0.721417785,0.332708886,0.651648459,0.218804891,1.567221519,,,,
1,-1.191304406,-0.534551163,0.292140127,0.085700586,-2.525075879,0.022267682,0.066318707,0.38107732,-1.606532777,-0.390090201,-0.11076946,-0.56392826,-2.525075879,0.022267682,-1.34641509,2.497497771,0.066318707,0.38107732,0.104456182,0.938608613,,,,
0,0.354787447,-1.057719585,0.058735362,-1.164010115,-1.34641509,2.497497771,0.104456182,0.938608613,-0.847021016,1.538951903,-0.161178237,0.197619576,-2.525075879,0.022267682,-1.34641509,2.497497771,0.066318707,0.38107732,0.104456182,0.938608613,,,,
0,0.111580073,0.136399127,-0.373311732,-0.912004819,1.115116561,0.927920015,0.71029739,0.860603139,1.745351247,0.9250417,0.023961049,0.67704823,1.115116561,0.927920015,0.668687492,-0.163859753,0.71029739,0.860603139,-0.538983336,1.885512611,,,,
0,0.511281124,-0.282735911,-0.600999506,0.548292752,0.668687492,-0.163859753,-0.538983336,1.885512611,1.067397267,0.148682564,-0.785393737,0.956999045,1.115116561,0.927920015,0.668687492,-0.163859753,0.71029739,0.860603139,-0.538983336,1.885512611,,,,
1,-0.563128563,0.652058507,0.512891115,1.092151771,-0.437586153,0.893960536,-0.498861844,0.688044178,0.901966076,-0.080668176,-1.183423959,0.386119587,-0.437586153,0.893960536,0.268668025,-0.935498859,-0.498861844,0.688044178,0.352707332,-1.970713741,,,,
0,1.192567036,-0.713868323,-0.273221937,0.60578289,0.268668025,-0.935498859,0.352707332,-1.970713741,-0.197937731,-1.09868608,0.20559376,-0.864058141,-0.437586153,0.893960536,0.268668025,-0.935498859,-0.498861844,0.688044178,0.352707332,-1.970713741,,,,
0,-0.357144371,0.230012319,0.288551818,0.885607938,0.107155809,0.209530295,-0.766339702,-1.25697597,0.438478835,0.541096606,-0.087866734,-0.250387675,0.107155809,0.209530295,-1.470745067,-0.31105785,-0.766339702,-1.25697597,-1.047345715,0.023531694,,,,
0,0.7582703,0.155675628,0.684467266,0.576431103,-1.470745067,-0.31105785,-1.047345715,0.023531694,-0.765247766,-0.290034895,-0.861027107,0.271699833,0.107155809,0.209530295,-1.470745067,-0.31105785,-0.766339702,-1.25697597,-1.047345715,0.023531694,,,,
0,0.191021738,0.805693163,-0.448593163,-0.291123609,-0.275301667,-2.457096863,-0.364701887,-0.685735224,-0.51064237,-1.859019883,-0.7206593,-0.254772685,-0.275301667,-2.457096863,-0.81489999,-0.341367296,-0.364701887,-0.685735224,-0.242208993,-0.572713351,,,,
1,0.445309815,-0.326022257,-0.056026725,-0.939779288,-0.81489999,-0.341367296,-0.242208993,-0.572713351,-0.409475735,-0.763584998,-0.672121748,0.333987233,-0.275301667,-2.457096863,-0.81489999,-0.341367296,-0.364701887,-0.685735224,-0.242208993,-0.572713351,,,,
1,0.973650092,-0.061871972,-0.995756601,0.251338267,1.400615219,0.347070846,-1.178862464,-0.823774682,0.878267213,0.021600621,0.190859242,-1.083288994,1.400615219,0.347070846,0.937734141,0.352709559,-1.178862464,-0.823774682,-0.587982288,-0.356029094,,,,
0,0.099865881,-0.525478434,0.91196933,0.050933385,0.937734141,0.352709559,-0.587982288,-0.356029094,0.200441547,-0.070249458,-0.593251258,-0.159652858,1.400615219,0.347070846,0.937734141,0.352709559,-1.178862464,-0.823774682,-0.587982288,-0.356029094,,,,
1,-0.349972813,-0.252015233,-0.441817961,-0.305252188,-0.539835975,0.541905223,-0.248209574,-0.202005683,0.195735358,0.370762935,0.228404089,-0.44243665,-0.539835975,0.541905223,-0.809256143,-1.418327759,-0.248209574,-0.202005683,-0.576378671,-0.671636807,,,,
1,-0.66017914,0.551068241,-0.197088277,0.577228644,-0.809256143,-1.418327759,-0.576378671,-0.671636807,-0.661886703,-0.954234046,-0.84087282,-0.053440199,-0.539835975,0.541905223,-0.809256143,-1.418327759,-0.248209574,-0.202005683,-0.576378671,-0.671636807,,,,
1,-0.141792559,0.811973564,0.096690604,-0.767182529,-1.761351792,0.822013154,0.659682226,0.012506027,-1.368206002,0.354470626,0.617158041,0.255192025,-1.761351792,0.822013154,-0.979277523,1.058526747,0.659682226,0.012506027,0.002353034,-1.460373368,,,,
1,-0.624621968,-0.096252982,0.058363125,0.463219803,-0.979277523,1.058526747,0.002353034,-1.460373368,-0.715696945,0.467111539,0.033048666,-0.662380829,-1.761351792,0.822013154,-0.979277523,1.058526747,0.659682226,0.012506027,0.002353034,-1.460373368,,,,
1,-0.427004035,-0.91461508,-0.260730256,1.362410911,-0.668645363,-1.066992538,-0.268116279,0.269166009,0.058768294,-0.602398117,0.06449965,-0.473147115,-0.668645363,-1.066992538,-0.519350383,-0.374356312,-0.268116279,0.269166009,-0.099522247,1.414634195,,,,
1,-0.59267599,0.164933893,-0.199740017,-0.385388999,-0.519350383,-0.374356312,-0.099522247,1.414634195,-0.451278763,0.436465276,-0.160054652,0.200564194,-0.668645363,-1.066992538,-0.519350383,-0.374356312,-0.268116279,0.269166009,-0.099522247,1.414634195,,,,
0,2.524277713,0.73030872,2.409489243,0.266675815,-2.551813422,-0.349845665,-1.246882436,0.792766587,-0.217021486,0.248177299,0.954290736,0.719483918,-2.551813422,-0.349845665,0.482836999,-0.034713148,-1.246882436,0.792766587,1.180369616,-0.638421006,,,,
0,0.810993396,0.077255187,0.55667514,-0.480965756,0.482836999,-0.034713148,1.180369616,-0.638421006,-0.817545237,0.479175298,-0.145601867,-0.123151153,-2.551813422,-0.349845665,0.482836999,-0.034713148,-1.246882436,0.792766587,1.180369616,-0.638421006,,,,
1,-0.903779601,-1.248320921,-0.413369746,-0.681345271,0.342691054,-0.458034566,-0.294585958,0.696110583,0.754060251,0.11427231,0.297740069,1.575491563,0.342691054,-0.458034566,-1.634571481,2.114070856,-0.294585958,0.696110583,0.475205653,-0.027151433,,,,
0,-0.437985945,-0.456531216,0.378514999,0.319985461,-1.634571481,2.114070856,0.475205653,-0.027151433,-0.769480216,1.019419235,0.56084281,-0.317162533,0.342691054,-0.458034566,-1.634571481,2.114070856,-0.294585958,0.696110583,0.475205653,-0.027151433,,,,
0,0.34152342,0.43451586,0.076703467,-0.555291418,-1.774074085,-1.896443346,0.098251863,-0.188365597,-1.91048654,-1.318490773,-0.34831358,-0.27748349,-1.774074085,-1.896443346,1.399645116,0.191432236,0.098251863,-0.188365597,0.83129647,-0.532569849,,,,
0,-0.240617637,0.585609002,-0.654673696,0.471935093,1.399645116,0.191432236,0.83129647,-0.532569849,1.108564585,0.094915188,0.352464951,-1.412541213,-1.774074085,-1.896443346,1.399645116,0.191432236,0.098251863,-0.188365597,0.83129647,-0.532569849,,,,
1,0.003763003,-0.088742526,0.80550033,-0.672620385,0.71522062,1.204357855,0.601510912,0.353999702,0.559751614,0.921276224,-0.065727738,1.003617376,0.71522062,1.204357855,-0.028596245,-0.516113432,0.601510912,0.353999702,-0.040485512,-0.657904025,,,,
1,0.302190036,0.630767531,0.12800906,-0.091727009,-0.028596245,-0.516113432,-0.040485512,-0.657904025,-0.268853601,-0.008238972,0.492087177,-0.277307287,0.71522062,1.204357855,-0.028596245,-0.516113432,0.601510912,0.353999702,-0.040485512,-0.657904025,,,,
0,0.464908382,-0.716642209,0.41312403,0.17839386,0.323267678,1.242078221,-0.451883315,-0.396226755,1.638408593,0.531323976,-0.189786827,0.516949324,0.323267678,1.242078221,1.385109999,-0.325673388,-0.451883315,-0.396226755,-0.641383627,-0.955277112,,,,
1,-1.143003672,0.370230735,0.013275472,-1.033528226,1.385109999,-0.325673388,-0.641383627,-0.955277112,1.016127089,-0.09057324,-0.381344506,-0.393386181,0.323267678,1.242078221,1.385109999,-0.325673388,-0.451883315,-0.396226755,-0.641383627,-0.955277112,,,,
0,-0.301199741,1.319748054,-1.438274472,-1.519609264,-0.722331285,-1.588488053,1.267170435,2.85966483,-0.304106707,0.182140706,0.460139333,1.316272669,-0.722331285,-1.588488053,0.308774456,-0.80138701,1.267170435,2.85966483,1.770787592,0.620205119,,,,
1,-0.939428519,-1.15628693,-0.22619329,0.865512225,0.308774456,-0.80138701,1.770787592,0.620205119,-0.637847518,-1.028858921,0.666289509,1.214833583,-0.722331285,-1.588488053,0.308774456,-0.80138701,1.267170435,2.85966483,1.770787592,0.620205119,,,,
1,0.583667479,0.229932749,-0.1621345,-0.303287322,-0.516970052,-0.988824892,-2.089215002,-0.376241035,-1.190249171,-1.29841091,-1.711727595,-0.59180162,-0.516970052,-0.988824892,-0.381743401,0.518827875,-2.089215002,-0.376241035,-0.127078861,0.119107474,,,,
1,0.185439328,0.008199673,-0.634967425,0.517120252,-0.381743401,0.518827875,-0.127078861,0.119107474,-0.11237416,0.406214342,0.232554602,0.784541371,-0.516970052,-0.988824892,-0.381743401,0.518827875,-2.089215002,-0.376241035,-0.127078861,0.119107474,,,,
0,-1.525443373,-0.613784782,0.066409175,0.656307933,1.406832162,0.238492268,0.61475271,-0.602487889,0.901846503,-0.610577192,0.084618282,-0.129966682,1.406832162,0.238492268,2.155732483,-0.599718428,0.61475271,-0.602487889,-0.481649944,-0.529785077,,,,
1,-0.672586864,0.493077412,0.829146291,-0.031926114,2.155732483,-0.599718428,-0.481649944,-0.529785077,0.674883326,-0.577127503,0.170101812,-1.089804962,1.406832162,0.238492268,2.155732483,-0.599718428,0.61475271,-0.602487889,-0.481649944,-0.529785077,,,,
0,1.226898053,0.135206694,-0.262828794,-0.444602552,-1.035754775,1.051744957,-0.901504246,0.205376851,0.480476603,0.806780552,-0.68502397,-0.340376638,-1.035754775,1.051744957,0.222963398,-0.504640726,-0.901504246,0.205376851,-1.039404948,1.45167323,,,,
0,0.843482314,-0.605717007,0.674330986,-0.274861414,0.222963398,-0.504640726,-1.039404948,1.45167323,-0.054027961,0.021622921,-0.42270128,1.494133766,-1.035754775,1.051744957,0.222963398,-0.504640726,-0.901504246,0.205376851,-1.039404948,1.45167323,,,,
1,-1.000587586,0.7272653,-0.023586479,-0.169507865,-0.72631631,0.503831583,1.692190112,-0.62600741,-0.167576737,0.241670142,1.623976977,-0.018528607,-0.72631631,0.503831583,-0.04683148,1.193991742,1.692190112,-0.62600741,0.299714186,0.521225339,,,,
1,0.184638141,-0.319345521,0.369812982,-0.692446493,-0.04683148,1.193991742,0.299714186,0.521225339,-0.992888301,0.509313499,0.024166886,0.169931815,-0.72631631,0.503831583,-0.04683148,1.193991742,1.692190112,-0.62600741,0.299714186,0.521225339,,,,
0,0.478560566,-0.801468262,0.476869743,0.015641833,-0.201428617,0.326552198,-0.254397071,1.067429415,-0.226911038,-0.853060748,0.268264085,0.51921159,-0.201428617,0.326552198,0.452170515,-0.041309262,-0.254397071,1.067429415,0.394041466,0.570717687,,,,
1,0.479700505,0.7355604,-0.221027239,0.87079075,0.452170515,-0.041309262,0.394041466,0.570717687,1.267615402,0.005940677,0.645103876,-0.062928184,-0.201428617,0.326552198,0.452170515,-0.041309262,-0.254397071,1.067429415,0.394041466,0.570717687,,,,
1,0.268165838,0.396106668,-1.593039619,-0.218523339,0.359803878,0.944059001,-2.631005264,-0.214119635,-0.464508182,0.538756513,-1.013825958,0.138251055,0.359803878,0.944059001,0.139859935,-0.441615502,-2.631005264,-0.214119635,-1.150708512,-0.789214081,,,,
0,-0.8261487,-0.259935341,0.849918042,0.258541832,0.139859935,-0.441615502,-1.150708512,-0.789214081,0.599621697,-0.387464202,-0.701533293,-0.853762618,0.359803878,0.944059001,0.139859935,-0.441615502,-2.631005264,-0.214119635,-1.150708512,-0.789214081,,,,
1,-0.467212738,0.662869262,0.231619218,0.688894328,-1.535198423,1.938565889,0.901502051,1.006611305,-0.505767308,0.460459035,0.329052166,0.556809605,-1.535198423,1.938565889,-0.535767274,0.718824748,0.901502051,1.006611305,0.700087039,-0.406077748,,,,
0,1.066406885,-1.498305518,-0.628553552,-0.032855534,-0.535767274,0.718824748,0.700087039,-0.406077748,-1.076533529,0.143710486,1.100433061,0.064865829,-1.535198423,1.938565889,-0.535767274,0.718824748,0.901502051,1.006611305,0.700087039,-0.406077748,,,,
0,-0.678316667,-0.683617334,-0.348405161,-0.33322338,0.323912963,-0.440779509,0.201216425,0.549831763,0.072705603,-0.063457147,-0.165526166,-0.083655245,0.323912963,-0.440779509,-0.191071726,1.218627915,0.201216425,0.549831763,0.36410571,0.750322683,,,,
0,0.311874098,1.226991089,-0.144790189,-0.54979683,-0.191071726,1.218627915,0.36410571,0.750322683,0.571218337,-0.148528603,0.570078769,1.013702425,0.323912963,-0.440779509,-0.191071726,1.218627915,0.201216425,0.549831763,0.36410571,0.750322683,,,,
1,-0.69141391,-1.190624567,-1.112241198,0.125177065,-0.460802589,-0.048232102,0.018800264,0.061314541,-0.176190454,0.820675527,0.779467146,-0.2636479,-0.460802589,-0.048232102,-0.442551146,1.370317957,0.018800264,0.061314541,-0.203813766,-0.246118666,,,,
0,-0.261814464,-0.088018912,-0.156373459,-0.293841657,-0.442551146,1.370317957,-0.203813766,-0.246118666,0.259728311,0.523063104,0.777819389,-0.409965955,-0.460802589,-0.048232102,-0.442551146,1.370317957,0.018800264,0.061314541,-0.203813766,-0.246118666,,,,
0,-0.378452616,0.621870902,-0.1852423,0.400313022,0.981358203,-1.079428897,-0.264059172,-0.22163654,0.186304806,-0.506862041,-0.135123014,-0.08645085,0.981358203,-1.079428897,1.382177396,-0.121144683,-0.264059172,-0.22163654,-0.899186786,-0.777903517,,,,
0,-0.774575317,0.265813454,0.388366725,-0.19583593,1.382177396,-0.121144683,-0.899186786,-0.777903517,1.23655,0.14656473,-0.553810306,-0.399845358,0.981358203,-1.079428897,1.382177396,-0.121144683,-0.264059172,-0.22163654,-0.899186786,-0.777903517,,,,
1,-1.537688949,0.247557042,0.102258001,-0.205985266,-1.022851026,-0.824999649,1.771251158,0.070431524,0.447658407,-1.017681825,1.430045341,0.565929085,-1.022851026,-0.824999649,-1.013289574,-0.549241314,1.771251158,0.070431524,0.04784639,-0.128178086,,,,
0,0.473078079,0.13157706,-0.600212855,0.407717381,-1.013289574,-0.549241314,0.04784639,-0.128178086,-0.292281329,-0.315458877,0.448755369,0.016233431,-1.022851026,-0.824999649,-1.013289574,-0.549241314,1.771251158,0.070431524,0.04784639,-0.128178086,,,,
0,-0.04036881,0.240173957,0.206324046,-0.475760605,0.537239638,0.46717995,-0.3585393,0.909042352,0.225958032,0.413465754,-0.246246879,0.058961986,0.537239638,0.46717995,0.276524293,-0.42405567,-0.3585393,0.909042352,0.542048627,0.041629829,,,,
0,-0.434600938,-0.379726018,-0.009647191,-0.735502601,0.276524293,-0.42405567,0.542048627,0.041629829,-0.002513229,0.016022206,0.436839821,0.252785322,0.537239638,0.46717995,0.276524293,-0.42405567,-0.3585393,0.909042352,0.542048627,0.041629829,,,,
0,0.291408248,0.705186509,-0.662664834,-0.018422924,0.843794858,0.175663821,0.479940955,-0.689156464,1.64648368,0.388001146,0.626799214,-0.407641231,0.843794858,0.175663821,-0.365346782,-0.605300749,0.479940955,-0.689156464,-2.25932443,0.734266137,,,,
0,0.590545204,-0.464568587,0.773955568,0.479238521,-0.365346782,-0.605300749,-2.25932443,0.734266137,-0.172594502,0.248909708,-1.395207959,0.429022106,0.843794858,0.175663821,-0.365346782,-0.605300749,0.479940955,-0.689156464,-2.25932443,0.734266137,,,,
0,0.227109074,-0.36121428,0.010686391,0.315372897,-0.585876567,1.236041185,0.404334478,-0.713741491,0.176112096,0.249432347,0.184538962,-1.076708337,-0.585876567,1.236041185,-0.077142808,1.226011424,0.404334478,-0.713741491,0.381114698,0.036271259,,,,
1,-0.823420573,1.072422617,0.349905248,0.663093823,-0.077142808,1.226011424,0.381114698,0.036271259,-0.55966136,0.811344096,0.713706391,-0.735605614,-0.585876567,1.236041185,-0.077142808,1.226011424,0.404334478,-0.713741491,0.381114698,0.036271259,,,,
1,-0.859735062,-0.113252117,1.124856966,-0.080495707,-0.098355233,2.114401252,1.297673513,-0.559149004,0.276388753,1.375504313,0.415001222,-0.467691559,-0.098355233,2.114401252,0.564762487,-1.187012466,1.297673513,-0.559149004,-1.093956277,0.714992198,,,,
1,0.372274077,1.369755048,0.187255022,-0.120772994,0.564762487,-1.187012466,-1.093956277,0.714992198,-0.343785927,-0.155251498,-0.483558071,0.77027897,-0.098355233,2.114401252,0.564762487,-1.187012466,1.297673513,-0.559149004,-1.093956277,0.714992198,,,,
1,-0.278315737,0.212958314,-1.538883586,0.23050881,-1.089201734,-0.242911992,-1.60538934,0.562915387,-0.330519229,-0.960351968,-0.785299053,0.327938426,-1.089201734,-0.242911992,-0.730338567,0.151796607,-1.60538934,0.562915387,1.728882249,0.394363731,,,,
1,-0.845455357,0.653958278,0.258326184,0.152233889,-0.730338567,0.151796607,1.728882249,0.394363731,-0.369492229,0.52020217,0.513955177,0.38038109,-1.089201734,-0.242911992,-0.730338567,0.151796607,-1.60538934,0.562915387,1.728882249,0.394363731,,,,
0,1.705854845,0.258977368,0.523433829,0.22779509,-2.472689467,0.703138683,-1.757831182,0.56380526,-1.59477098,-0.514151956,-1.252973694,0.32184682,-2.472689467,0.703138683,-1.344337518,0.910307692,-1.757831182,0.56380526,0.107889431,0.787419522,,,,
1,0.219023772,1.901412609,-0.383242812,0.619474236,-1.344337518,0.910307692,0.107889431,0.787419522,0.018801894,-0.692642986,0.232279643,0.211286886,-2.472689467,0.703138683,-1.344337518,0.910307692,-1.757831182,0.56380526,0.107889431,0.787419522,,,,
0,0.086467269,-0.619772032,0.680434242,-0.860865025,-0.532115851,0.897929159,-1.088946665,-0.19202671,-0.67092404,-0.390165874,0.379321897,0.133845625,-0.532115851,0.897929159,0.981576694,-0.883286813,-1.088946665,-0.19202671,-0.03383705,1.789121859,,,,
0,-0.179587334,-1.141864107,1.337673488,1.301133394,0.981576694,-0.883286813,-0.03383705,1.789121859,0.89026294,-0.576843114,0.483479187,0.292126611,-0.532115851,0.897929159,0.981576694,-0.883286813,-1.088946665,-0.19202671,-0.03383705,1.789121859,,,,
1,-0.862849975,-0.579067956,-0.266039836,0.701545793,-1.621607931,-0.986406107,0.328440047,0.722568813,-1.105486958,-0.347864246,-0.516586532,-0.602369669,-1.621607931,-0.986406107,-1.121992152,-1.247987601,0.328440047,0.722568813,-1.378570663,0.563841838,,,,
0,0.037073007,0.377466178,-1.38163977,-1.079559097,-1.121992152,-1.247987601,-1.378570663,0.563841838,-0.603735306,-1.56021332,-0.23953438,0.33273016,-1.621607931,-0.986406107,-1.121992152,-1.247987601,0.328440047,0.722568813,-1.378570663,0.563841838,,,,
0,0.39981272,1.430377447,0.055008992,0.390532212,-0.746110881,-0.82590332,-0.966644725,-0.797467006,-0.474669909,1.229280587,-0.595111395,-0.392702854,-0.746110881,-0.82590332,1.446005412,0.805428239,-0.966644725,-0.797467006,-0.568297059,-0.221222551,,,,
0,0.057064357,1.287035039,0.561943281,0.24228624,1.446005412,0.805428239,-0.568297059,-0.221222551,1.35051271,1.017431331,-0.235444785,-0.130599379,-0.746110881,-0.82590332,1.446005412,0.805428239,-0.966644725,-0.797467006,-0.568297059,-0.221222551,,,,
0,0.737999524,0.126969145,0.567230204,-0.720766853,-0.383492953,-0.620457183,-0.197327898,0.493176484,-0.107781841,-0.574335112,0.202488695,0.058433605,-0.383492953,-0.620457183,-0.335406247,-0.328273615,-0.197327898,0.493176484,-0.295079583,1.015845386,,,,
0,-0.331508888,0.026586837,-0.032945784,0.096960817,-0.335406247,-0.328273615,-0.295079583,1.015845386,-1.224865917,-0.28868705,-0.807256479,0.491022884,-0.383492953,-0.620457183,-0.335406247,-0.328273615,-0.197327898,0.493176484,-0.295079583,1.015845386,,,,
0,0.249929038,-1.075546369,-0.888692201,-0.013377367,-0.398628938,0.300623231,0.636368064,-0.26956584,0.332244585,-0.607602433,0.248470007,0.091500911,-0.398628938,0.300623231,-0.390395692,-0.497546705,0.636368064,-0.26956584,1.551282104,-0.289843525,,,,
1,-0.732584855,0.115432833,-0.301908212,-0.509930535,-0.390395692,-0.497546705,1.551282104,-0.289843525,-0.820963953,0.203484876,0.795960428,0.089975828,-0.398628938,0.300623231,-0.390395692,-0.497546705,0.636368064,-0.26956584,1.551282104,-0.289843525,,,,
1,0.05492005,0.29034042,1.266378931,-0.857459669,-0.401856817,0.672752192,1.206010304,-0.925955036,-0.047191635,0.202612035,0.100190419,-0.299515413,-0.401856817,0.672752192,0.506337514,-0.850483463,1.206010304,-0.925955036,0.327616845,0.766678214,,,,
0,0.563750169,-0.405698762,-0.312895275,0.074523534,0.506337514,-0.850483463,0.327616845,0.766678214,0.077275213,-1.045781933,-0.388889256,0.239055864,-0.401856817,0.672752192,0.506337514,-0.850483463,1.206010304,-0.925955036,0.327616845,0.766678214,,,,
1,-0.444834577,-0.427867523,1.084557744,0.298253838,-0.101866246,-1.07989554,0.76813778,0.475656526,-1.294911278,-0.668659091,-0.092543963,0.787451404,-0.101866246,-1.07989554,0.695055995,-0.315252046,0.76813778,0.475656526,-0.786953124,1.191658785,,,,
1,1.93290494,-0.256544664,0.118397307,-0.618092768,0.695055995,-0.315252046,-0.786953124,1.191658785,-1.106601631,-0.217793308,-0.116436934,0.610045794,-0.101866246,-1.07989554,0.695055995,-0.315252046,0.76813778,0.475656526,-0.786953124,1.191658785,,,,
0,-0.338608806,0.658736358,-0.99889714,0.42429381,-0.117389714,0.335169767,0.686225154,-0.856440341,0.146616093,1.219238052,0.139980447,-0.239959595,-0.117389714,0.335169767,-1.600568455,-0.559365513,0.686225154,-0.856440341,-0.620151613,0.743145277,,,,
0,0.689420665,0.404013017,0.204862258,0.484446062,-1.600568455,-0.559365513,-0.620151613,0.743145277,-0.980242272,-0.425524277,0.259225333,0.786098709,-0.117389714,0.335169767,-1.600568455,-0.559365513,0.686225154,-0.856440341,-0.620151613,0.743145277,,,,
1,0.824068077,0.713768109,-0.642551903,0.700651403,-0.059855693,0.721268125,-0.62276958,0.293796342,-0.85592879,0.22408121,0.177959303,0.026362945,-0.059855693,0.721268125,-0.082273354,0.577494397,-0.62276958,0.293796342,1.134660346,0.254835549,,,,
1,0.17011224,0.023822805,-0.462480599,-0.318388992,-0.082273354,0.577494397,1.134660346,0.254835549,0.426527746,0.100565833,1.130243641,-0.522563069,-0.059855693,0.721268125,-0.082273354,0.577494397,-0.62276958,0.293796342,1.134660346,0.254835549,,,,
0,0.901529,-0.078245804,-0.389750619,0.875298307,-1.973618154,0.118020545,0.624294117,-1.190953804,-1.450137549,0.742352607,0.58637691,-0.325191773,-1.973618154,0.118020545,-0.69596454,0.045343547,0.624294117,-1.190953804,0.402044297,0.030356055,,,,
1,-0.061807403,-0.847015001,-0.245946106,-0.399086772,-0.69596454,0.045343547,0.402044297,0.030356055,-0.114660979,0.784966059,-0.053252306,-0.343759919,-1.973618154,0.118020545,-0.69596454,0.045343547,0.624294117,-1.190953804,0.402044297,0.030356055,,,,
0,0.702837648,0.737730593,0.302950123,0.598213556,-0.349321123,0.643650426,0.249692403,-0.132337782,-0.397679801,1.029493035,0.165572394,0.210102695,-0.349321123,0.643650426,0.836090026,-2.724776161,0.249692403,-0.132337782,0.140611371,-0.641482274,,,,
0,-0.710066221,-0.350397005,-0.447377888,-0.146242207,0.836090026,-2.724776161,0.140611371,-0.641482274,-0.182870922,-2.193943001,-0.43753183,-0.12911353,-0.349321123,0.643650426,0.836090026,-2.724776161,0.249692403,-0.132337782,0.140611371,-0.641482274,,,,
1,-0.739428626,-0.110164523,0.357588856,-0.194735847,-0.696312622,-0.505479237,-0.176465969,-0.552313498,-0.380851759,0.890931357,0.435777143,-0.225473018,-0.696312622,-0.505479237,0.998659943,0.733687261,-0.176465969,-0.552313498,-0.376938566,0.358823602,,,,
1,0.234726727,-1.727638026,-1.156411285,-0.30216288,0.998659943,0.733687261,-0.376938566,0.358823602,0.347632831,-0.460071573,0.778255787,0.317375507,-0.696312622,-0.505479237,0.998659943,0.733687261,-0.176465969,-0.552313498,-0.376938566,0.358823602,,,,
1,-1.34833964,0.218538695,-0.02856621,1.733525459,-0.376092257,0.345843061,-0.027741908,1.375586267,0.256640606,1.035204374,-0.10316268,0.524621537,-0.376092257,0.345843061,0.584604052,0.957237133,-0.027741908,1.375586267,0.302980495,1.868252816,,,,
1,0.492990131,-1.03423418,0.119361446,-0.449395744,0.584604052,0.957237133,0.302980495,1.868252816,-0.804950306,0.080104193,0.222585849,0.364313144,-0.376092257,0.345843061,0.584604052,0.957237133,-0.027741908,1.375586267,0.302980495,1.868252816,,,,
1,-1.091628851,-0.272570465,-1.097289996,-0.666290845,-0.531572112,-0.202965929,-0.708986618,-1.546790865,-0.216788384,0.366515235,0.156634981,-0.127382903,-0.531572112,-0.202965929,1.756605527,0.394722618,-0.708986618,-1.546790865,0.392617516,0.482833768,,,,
1,0.613116595,-0.47642953,-0.102794227,-1.360645923,1.756605527,0.394722618,0.392617516,0.482833768,0.618421186,0.281146959,-0.348495775,-0.009143795,-0.531572112,-0.202965929,1.756605527,0.394722618,-0.708986618,-1.546790865,0.392617516,0.482833768,,,,
0,-0.2731141,-0.079491271,0.930696853,-0.366641553,0.287427792,0.230790457,-0.889168932,0.621969823,-0.34100963,0.496013944,-0.183277439,0.439179386,0.287427792,0.230790457,0.339091501,-0.575950646,-0.889168932,0.621969823,1.874078649,-0.05672225,,,,
0,-0.563185256,0.378289756,0.095771513,0.040593509,0.339091501,-0.575950646,1.874078649,-0.05672225,0.150328279,-1.009424704,1.440332037,-0.386738358,0.287427792,0.230790457,0.339091501,-0.575950646,-0.889168932,0.621969823,1.874078649,-0.05672225,,,,
1,0.29543376,0.75364654,0.579742457,1.146033847,0.085973218,-0.303493436,1.07571529,1.489931664,-0.617229855,-0.870097448,0.947471386,0.067930273,0.085973218,-0.303493436,-0.354041046,-2.029278835,1.07571529,1.489931664,1.154461942,-0.265740106,,,,
0,-0.604119068,0.086163574,0.252662397,-0.875427101,-0.354041046,-2.029278835,1.154461942,-0.265740106,-0.152333721,-1.610593995,0.634908532,-0.083469467,0.085973218,-0.303493436,-0.354041046,-2.029278835,1.07571529,1.489931664,1.154461942,-0.265740106,,,,
1,1.94345934,0.172622853,-1.069836292,0.988717886,1.194871535,0.836658627,-0.978270038,0.780275006,0.042219056,0.748228295,-0.377744801,0.308507116,1.194871535,0.836658627,1.427872669,0.815229618,-0.978270038,0.780275006,-0.267080748,-0.902149224,,,,
0,0.306869517,-0.067509841,-0.162470322,0.274090672,1.427872669,0.815229618,-0.267080748,-0.902149224,-0.183281855,0.998097958,0.678026345,-0.010332365,1.194871535,0.836658627,1.427872669,0.815229618,-0.978270038,0.780275006,-0.267080748,-0.902149224,,,,
